,Date,adj_close,close,low,high,open,volume
930,2019-11-12,,,,,,
931,2019-11-13,,,,,,
932,2019-11-14,,,,,,
933,2019-11-15,,,,,,
934,2019-11-16,,,,,,
935,2019-11-17,,,,,,
936,2019-11-18,,,,,,
937,2019-11-19,,,,,,
938,2019-11-20,,,,,,
939,2019-11-21,,,,,,
940,2019-11-22,,,,,,
941,2019-11-23,,,,,,
942,2019-11-24,,,,,,
943,2019-11-25,,,,,,
944,2019-11-26,,,,,,
945,2019-11-27,,,,,,
946,2019-11-28,,,,,,
947,2019-11-29,,,,,,
948,2019-11-30,,,,,,
949,2019-12-01,,,,,,
950,2019-12-02,,,,,,
951,2019-12-03,,,,,,
952,2019-12-04,,,,,,
953,2019-12-05,,,,,,
954,2019-12-06,,,,,,
955,2019-12-07,,,,,,
956,2019-12-08,,,,,,
957,2019-12-09,,,,,,
958,2019-12-10,,,,,,
959,2019-12-11,,,,,,
960,2019-12-12,,,,,,
961,2019-12-13,,,,,,
962,2019-12-14,,,,,,
963,2019-12-15,,,,,,
964,2019-12-16,,,,,,
965,2019-12-17,,,,,,
966,2019-12-18,,,,,,
967,2019-12-19,,,,,,
968,2019-12-20,,,,,,
969,2019-12-21,,,,,,
970,2019-12-22,,,,,,
971,2019-12-23,,,,,,
972,2019-12-24,,,,,,
973,2019-12-25,,,,,,
974,2019-12-26,,,,,,
975,2019-12-27,,,,,,
976,2019-12-28,,,,,,
977,2019-12-29,,,,,,
978,2019-12-30,,,,,,
979,2019-12-31,,,,,,
980,2020-01-01,,,,,,
981,2020-01-02,,,,,,
982,2020-01-03,,,,,,
983,2020-01-04,,,,,,
984,2020-01-05,,,,,,
985,2020-01-06,,,,,,
986,2020-01-07,,,,,,
987,2020-01-08,,,,,,
988,2020-01-09,,,,,,
989,2020-01-10,,,,,,
990,2020-01-11,,,,,,
991,2020-01-12,,,,,,
992,2020-01-13,,,,,,
993,2020-01-14,,,,,,
994,2020-01-15,,,,,,
995,2020-01-16,,,,,,
996,2020-01-17,,,,,,
997,2020-01-18,,,,,,
998,2020-01-19,,,,,,
999,2020-01-20,,,,,,
1000,2020-01-21,,,,,,
1001,2020-01-22,,,,,,
1002,2020-01-23,,,,,,
1003,2020-01-24,,,,,,
1004,2020-01-25,,,,,,
1005,2020-01-26,,,,,,
1006,2020-01-27,,,,,,
1007,2020-01-28,,,,,,
1008,2020-01-29,,,,,,
1009,2020-01-30,,,,,,
1010,2020-01-31,,,,,,
1011,2020-02-01,,,,,,
1012,2020-02-02,,,,,,
1013,2020-02-03,,,,,,
1014,2020-02-04,,,,,,
1015,2020-02-05,,,,,,
1016,2020-02-06,,,,,,
1017,2020-02-07,,,,,,
1018,2020-02-08,,,,,,
1019,2020-02-09,,,,,,
1020,2020-02-10,,,,,,
1021,2020-02-11,,,,,,
1022,2020-02-12,,,,,,
1023,2020-02-13,,,,,,
1024,2020-02-14,,,,,,
1025,2020-02-15,,,,,,
1026,2020-02-16,,,,,,
1027,2020-02-17,,,,,,
1028,2020-02-18,,,,,,
1029,2020-02-19,,,,,,
1030,2020-02-20,,,,,,
1031,2020-02-21,,,,,,
1032,2020-02-22,,,,,,
1033,2020-02-23,,,,,,
1034,2020-02-24,,,,,,
1035,2020-02-25,,,,,,
1036,2020-02-26,,,,,,
1037,2020-02-27,,,,,,
1038,2020-02-28,,,,,,
1039,2020-02-29,,,,,,
1040,2020-03-01,,,,,,
1041,2020-03-02,,,,,,
1042,2020-03-03,,,,,,
1043,2020-03-04,,,,,,
1044,2020-03-05,,,,,,
1045,2020-03-06,,,,,,
1046,2020-03-07,,,,,,
1047,2020-03-08,,,,,,
1048,2020-03-09,,,,,,
1049,2020-03-10,,,,,,
1050,2020-03-11,,,,,,
1051,2020-03-12,,,,,,
1052,2020-03-13,,,,,,
1053,2020-03-14,,,,,,
1054,2020-03-15,,,,,,
1055,2020-03-16,,,,,,
1056,2020-03-17,,,,,,
1057,2020-03-18,,,,,,
1058,2020-03-19,,,,,,
1059,2020-03-20,,,,,,
1060,2020-03-21,,,,,,
1061,2020-03-22,,,,,,
1062,2020-03-23,,,,,,
1063,2020-03-24,,,,,,
1064,2020-03-25,,,,,,
1065,2020-03-26,,,,,,
1066,2020-03-27,,,,,,
1067,2020-03-28,,,,,,
1068,2020-03-29,,,,,,
1069,2020-03-30,,,,,,
1070,2020-03-31,,,,,,
1071,2020-04-01,,,,,,
1072,2020-04-02,,,,,,
1073,2020-04-03,,,,,,
1074,2020-04-04,,,,,,
1075,2020-04-05,,,,,,
1076,2020-04-06,,,,,,
1077,2020-04-07,,,,,,
1078,2020-04-08,,,,,,
1079,2020-04-09,,,,,,
1080,2020-04-10,,,,,,
1081,2020-04-11,,,,,,
1082,2020-04-12,,,,,,
1083,2020-04-13,,,,,,
1084,2020-04-14,,,,,,
1085,2020-04-15,,,,,,
1086,2020-04-16,,,,,,
1087,2020-04-17,,,,,,
1088,2020-04-18,,,,,,
1089,2020-04-19,,,,,,
1090,2020-04-20,,,,,,
1091,2020-04-21,,,,,,
1092,2020-04-22,,,,,,
1093,2020-04-23,,,,,,
1094,2020-04-24,,,,,,
1095,2020-04-25,,,,,,
1096,2020-04-26,,,,,,
1097,2020-04-27,,,,,,
1098,2020-04-28,,,,,,
1099,2020-04-29,,,,,,
1100,2020-04-30,,,,,,
1101,2020-05-01,,,,,,
1102,2020-05-02,,,,,,
1103,2020-05-03,,,,,,
1104,2020-05-04,,,,,,
1105,2020-05-05,,,,,,
1106,2020-05-06,,,,,,
1107,2020-05-07,,,,,,
1108,2020-05-08,,,,,,
1109,2020-05-09,,,,,,
1110,2020-05-10,,,,,,
1111,2020-05-11,,,,,,
1112,2020-05-12,,,,,,
1113,2020-05-13,,,,,,
1114,2020-05-14,,,,,,
1115,2020-05-15,,,,,,
1116,2020-05-16,,,,,,
1117,2020-05-17,,,,,,
1118,2020-05-18,,,,,,
1119,2020-05-19,,,,,,
1120,2020-05-20,,,,,,
1121,2020-05-21,,,,,,
1122,2020-05-22,,,,,,
1123,2020-05-23,,,,,,
1124,2020-05-24,,,,,,
1125,2020-05-25,,,,,,
1126,2020-05-26,,,,,,
1127,2020-05-27,,,,,,
1128,2020-05-28,,,,,,
1129,2020-05-29,,,,,,
1130,2020-05-30,,,,,,
1131,2020-05-31,,,,,,
1132,2020-06-01,,,,,,
1133,2020-06-02,,,,,,
1134,2020-06-03,,,,,,
1135,2020-06-04,,,,,,
1136,2020-06-05,,,,,,
1137,2020-06-06,,,,,,
1138,2020-06-07,,,,,,
1139,2020-06-08,,,,,,
1140,2020-06-09,,,,,,
1141,2020-06-10,,,,,,
1142,2020-06-11,,,,,,
1143,2020-06-12,,,,,,
1144,2020-06-13,,,,,,
1145,2020-06-14,,,,,,
1146,2020-06-15,,,,,,
1147,2020-06-16,,,,,,
1148,2020-06-17,,,,,,
1149,2020-06-18,,,,,,
1150,2020-06-19,,,,,,
1151,2020-06-20,,,,,,
1152,2020-06-21,,,,,,
1153,2020-06-22,,,,,,
1154,2020-06-23,,,,,,
1155,2020-06-24,,,,,,
1156,2020-06-25,,,,,,
1157,2020-06-26,,,,,,
1158,2020-06-27,,,,,,
1159,2020-06-28,,,,,,
1160,2020-06-29,,,,,,
1161,2020-06-30,,,,,,
1162,2020-07-01,,,,,,
1163,2020-07-02,,,,,,
1164,2020-07-03,,,,,,
1165,2020-07-04,,,,,,
1166,2020-07-05,,,,,,
1167,2020-07-06,,,,,,
1168,2020-07-07,,,,,,
1169,2020-07-08,,,,,,
1170,2020-07-09,,,,,,
1171,2020-07-10,,,,,,
1172,2020-07-11,,,,,,
1173,2020-07-12,,,,,,
1174,2020-07-13,,,,,,
1175,2020-07-14,,,,,,
1176,2020-07-15,,,,,,
1177,2020-07-16,,,,,,
1178,2020-07-17,,,,,,
1179,2020-07-18,,,,,,
1180,2020-07-19,,,,,,
1181,2020-07-20,,,,,,
1182,2020-07-21,,,,,,
1183,2020-07-22,,,,,,
1184,2020-07-23,,,,,,
1185,2020-07-24,,,,,,
1186,2020-07-25,,,,,,
1187,2020-07-26,,,,,,
1188,2020-07-27,,,,,,
1189,2020-07-28,,,,,,
1190,2020-07-29,,,,,,
1191,2020-07-30,,,,,,
1192,2020-07-31,,,,,,
1193,2020-08-01,,,,,,
1194,2020-08-02,,,,,,
1195,2020-08-03,,,,,,
1196,2020-08-04,,,,,,
1197,2020-08-05,,,,,,
1198,2020-08-06,,,,,,
1199,2020-08-07,,,,,,
1200,2020-08-08,,,,,,
1201,2020-08-09,,,,,,
1202,2020-08-10,,,,,,
1203,2020-08-11,,,,,,
1204,2020-08-12,,,,,,
1205,2020-08-13,,,,,,
1206,2020-08-14,,,,,,
1207,2020-08-15,,,,,,
1208,2020-08-16,,,,,,
1209,2020-08-17,,,,,,
1210,2020-08-18,,,,,,
1211,2020-08-19,,,,,,
1212,2020-08-20,,,,,,
1213,2020-08-21,,,,,,
1214,2020-08-22,,,,,,
1215,2020-08-23,,,,,,
1216,2020-08-24,,,,,,
1217,2020-08-25,,,,,,
1218,2020-08-26,,,,,,
1219,2020-08-27,,,,,,
1220,2020-08-28,,,,,,
1221,2020-08-29,,,,,,
1222,2020-08-30,,,,,,
1223,2020-08-31,,,,,,
1224,2020-09-01,,,,,,
1225,2020-09-02,,,,,,
1226,2020-09-03,,,,,,
1227,2020-09-04,,,,,,
1228,2020-09-05,,,,,,
1229,2020-09-06,,,,,,
1230,2020-09-07,,,,,,
1231,2020-09-08,,,,,,
1232,2020-09-09,,,,,,
1233,2020-09-10,,,,,,
1234,2020-09-11,,,,,,
1235,2020-09-12,,,,,,
1236,2020-09-13,,,,,,
1237,2020-09-14,,,,,,
1238,2020-09-15,,,,,,
1239,2020-09-16,,,,,,
1240,2020-09-17,,,,,,
1241,2020-09-18,,,,,,
1242,2020-09-19,,,,,,
1243,2020-09-20,,,,,,
1244,2020-09-21,,,,,,
1245,2020-09-22,,,,,,
1246,2020-09-23,,,,,,
1247,2020-09-24,,,,,,
1248,2020-09-25,,,,,,
1249,2020-09-26,,,,,,
1250,2020-09-27,,,,,,
1251,2020-09-28,,,,,,
1252,2020-09-29,,,,,,
1253,2020-09-30,,,,,,
1254,2020-10-01,,,,,,
1255,2020-10-02,,,,,,
1256,2020-10-03,,,,,,
1257,2020-10-04,,,,,,
1258,2020-10-05,,,,,,
1259,2020-10-06,,,,,,
1260,2020-10-07,,,,,,
1261,2020-10-08,,,,,,
1262,2020-10-09,,,,,,
1263,2020-10-10,,,,,,
1264,2020-10-11,,,,,,
1265,2020-10-12,,,,,,
1266,2020-10-13,,,,,,
1267,2020-10-14,,,,,,
1268,2020-10-15,,,,,,
1269,2020-10-16,,,,,,
1270,2020-10-17,,,,,,
1271,2020-10-18,,,,,,
1272,2020-10-19,,,,,,
1273,2020-10-20,,,,,,
1274,2020-10-21,,,,,,
1275,2020-10-22,,,,,,
1276,2020-10-23,,,,,,
1277,2020-10-24,,,,,,
1278,2020-10-25,,,,,,
1279,2020-10-26,,,,,,
1280,2020-10-27,,,,,,
1281,2020-10-28,,,,,,
1282,2020-10-29,,,,,,
1283,2020-10-30,,,,,,
1284,2020-10-31,,,,,,
1285,2020-11-01,,,,,,
1286,2020-11-02,,,,,,
1287,2020-11-03,,,,,,
1288,2020-11-04,0.1459490060806274,0.1459490060806274,0.1418090015649795,0.1911209970712661,0.1798010021448135,16344570.0
1289,2020-11-05,0.1351040005683899,0.1351040005683899,0.126469001173973,0.1505649983882904,0.1459510028362274,4948417.0
1290,2020-11-06,0.1431639939546585,0.1431639939546585,0.123430997133255,0.1495469957590103,0.1351040005683899,3148629.0
1291,2020-11-07,0.1410560011863708,0.1410560011863708,0.134454995393753,0.1684699952602386,0.1431889981031417,1987416.0
1292,2020-11-08,0.1982509940862655,0.1982509940862655,0.1394010037183761,0.2394549995660781,0.1410209983587265,9484360.0
1293,2020-11-09,0.2785080075263977,0.2785080075263977,0.1982250064611435,0.3201119899749756,0.1982250064611435,14267713.0
1294,2020-11-10,0.2666240036487579,0.2666240036487579,0.2507190108299255,0.3687149882316589,0.2784880101680755,8172919.0
1295,2020-11-11,0.3530620038509369,0.3530620038509369,0.2647770047187805,0.4370250105857849,0.2666189968585968,14179229.0
1296,2020-11-12,0.30935800075531,0.30935800075531,0.3054699897766113,0.3877969980239868,0.3530499935150146,5191068.0
1297,2020-11-13,0.402658998966217,0.402658998966217,0.30935999751091,0.4244039952754974,0.30935999751091,6851883.0
1298,2020-11-14,0.5762060284614563,0.5762060284614563,0.3726719915866852,0.5947870016098022,0.4026960134506225,24645913.0
1299,2020-11-15,0.591579020023346,0.591579020023346,0.5102559924125671,0.685500979423523,0.5761319994926453,25609472.0
1300,2020-11-16,0.5731160044670105,0.5731160044670105,0.5388380289077759,0.674239993095398,0.591513991355896,15932409.0
1301,2020-11-17,0.502668023109436,0.502668023109436,0.4537389874458313,0.601265013217926,0.5378749966621399,13641306.0
1302,2020-11-18,0.5190730094909668,0.5190730094909668,0.4383319914340973,0.5680199861526489,0.5026739835739136,12647029.0
1303,2020-11-19,0.4373359978199005,0.4373359978199005,0.437144011259079,0.5581859946250916,0.5190879702568054,9175634.0
1304,2020-11-20,0.4955410063266754,0.4955410063266754,0.4336670041084289,0.5443680286407471,0.4373329877853393,14471904.0
1305,2020-11-21,0.4677410125732422,0.4677410125732422,0.4583919942378998,0.5359330177307129,0.4955349862575531,8400326.0
1306,2020-11-22,0.427962988615036,0.427962988615036,0.4051409959793091,0.4718680083751678,0.4677430093288421,8774026.0
1307,2020-11-23,0.5108559727668762,0.5108559727668762,0.4145089983940124,0.5447880029678345,0.4278639853000641,13307375.0
1308,2020-11-24,0.4691329896450043,0.4691329896450043,0.4367960095405578,0.5207639932632446,0.5105080008506775,579626.0
1309,2020-11-25,0.4161190092563629,0.4161190092563629,0.3943719863891601,0.4865230023860931,0.4691689908504486,5813013.0
1310,2020-11-26,0.3692870140075683,0.3692870140075683,0.3191080093383789,0.4201070070266723,0.4157890081405639,6280435.0
1311,2020-11-27,0.3776269853115082,0.3776269853115082,0.3368920087814331,0.3824400007724762,0.3688060045242309,4639204.0
1312,2020-11-28,0.4286369979381561,0.4286369979381561,0.3714340031147003,0.4432390034198761,0.3776290118694305,7816212.0
1313,2020-11-29,0.4761239886283874,0.4761239886283874,0.4130949974060058,0.4929710030555725,0.4287770092487335,8059133.0
1314,2020-11-30,0.456400990486145,0.456400990486145,0.4339219927787781,0.4878340065479278,0.4766649901866913,8295685.0
1315,2020-12-01,0.4113540053367615,0.4113540053367615,0.4072409868240356,0.46356400847435,0.4562349915504455,5323517.0
1316,2020-12-02,0.4981099963188171,0.4981099963188171,0.4049040079116821,0.5125889778137207,0.4113659858703613,11414172.0
1317,2020-12-03,0.5124040246009827,0.5124040246009827,0.4881600141525268,0.5325909852981567,0.4979189932346344,7468014.0
1318,2020-12-04,0.4323079884052276,0.4323079884052276,0.426023006439209,0.5137500166893005,0.5118629932403564,5781841.0
1319,2020-12-05,0.4756940007209778,0.4756940007209778,0.4245859980583191,0.4838429987430572,0.4316160082817077,5037519.0
1320,2020-12-06,0.4793919920921325,0.4793919920921325,0.4430620074272156,0.4820669889450073,0.4757219851016998,4472510.0
1321,2020-12-07,0.5631589889526367,0.5631589889526367,0.468436986207962,0.5747259855270386,0.4788419902324676,12668046.0
1322,2020-12-08,0.5699729919433594,0.5699729919433594,0.5272719860076904,0.6383839845657349,0.5626369714736938,21443069.0
1323,2020-12-09,0.6283940076828003,0.6283940076828003,0.558830976486206,0.6749939918518066,0.5709279775619507,17429921.0
1324,2020-12-10,0.5643979907035828,0.5643979907035828,0.5569390058517456,0.6367089748382568,0.6290429830551147,8065085.0
1325,2020-12-11,0.5513290166854858,0.5513290166854858,0.5000870227813721,0.5774289965629578,0.5643690228462219,7991105.0
1326,2020-12-12,0.5760970115661621,0.5760970115661621,0.5512509942054749,0.6218029856681824,0.5514799952507019,6963430.0
1327,2020-12-13,0.6114439964294434,0.6114439964294434,0.5662530064582825,0.6170439720153809,0.5772640109062195,6632681.0
1328,2020-12-14,0.6389219760894775,0.6389219760894775,0.5806800127029419,0.6657750010490417,0.611877977848053,10156872.0
1329,2020-12-15,0.7306029796600342,0.7306029796600342,0.6105309724807739,0.7424499988555908,0.6379420161247253,10788659.0
1330,2020-12-16,0.7435920238494873,0.7435920238494873,0.6942239999771118,0.7981169819831848,0.7293450236320496,18889339.0
1331,2020-12-17,0.7127370238304138,0.7127370238304138,0.6876810193061829,0.7681059837341309,0.7456520199775696,13978295.0
1332,2020-12-18,0.8236410021781921,0.8236410021781921,0.6878380179405212,0.8422600030899048,0.7115690112113953,15508317.0
1333,2020-12-19,0.7544270157814026,0.7544270157814026,0.7505040168762207,0.8499720096588135,0.8253920078277588,10372523.0
1334,2020-12-20,0.6870800256729126,0.6870800256729126,0.6671320199966431,0.7864099740982056,0.7570760250091553,7876772.0
1335,2020-12-21,0.6444399952888489,0.6444399952888489,0.6061660051345825,0.7130990028381348,0.6874960064888,6884907.0
1336,2020-12-22,0.6565470099449158,0.6565470099449158,0.5886560082435608,0.6598700284957886,0.6430299878120422,6080070.0
1337,2020-12-23,0.5294979810714722,0.5294979810714722,0.4656060039997101,0.6572420001029968,0.6565120220184326,8271198.0
1338,2020-12-24,0.6342759728431702,0.6342759728431702,0.4815340042114258,0.6413319706916809,0.5346230268478394,10103222.0
1339,2020-12-25,0.600259006023407,0.600259006023407,0.5780199766159058,0.6593409776687622,0.6372950077056885,6486958.0
1340,2020-12-26,0.5780709981918335,0.5780709981918335,0.5400919914245605,0.616129994392395,0.6004719734191895,5526690.0
1341,2020-12-27,0.6004149913787842,0.6004149913787842,0.5229520201683044,0.6206719875335693,0.5786060094833374,6737717.0
1342,2020-12-28,0.5977169871330261,0.5977169871330261,0.5916010141372681,0.6557689905166626,0.6004959940910339,5507129.0
1343,2020-12-29,0.5607590079307556,0.5607590079307556,0.5301529765129089,0.6070259809494019,0.5977090001106262,4326259.0
1344,2020-12-30,0.5332030057907104,0.5332030057907104,0.5319070219993591,0.5846949815750122,0.5602710247039795,4076298.0
1345,2020-12-31,0.538320004940033,0.538320004940033,0.5004730224609375,0.5390490293502808,0.5332180261611938,4118458.0
1346,2021-01-01,0.5926390290260315,0.5926390290260315,0.5149880051612854,0.6209329962730408,0.5384389758110046,7427284.0
1347,2021-01-02,0.5413209795951843,0.5413209795951843,0.5321329832077026,0.6199809908866882,0.5930759906768799,8697336.0
1348,2021-01-03,0.5681880116462708,0.5681880116462708,0.5229719877243042,0.5753880143165588,0.5413910150527954,6473190.0
1349,2021-01-04,0.5602149963378906,0.5602149963378906,0.5182049870491028,0.6157659888267517,0.5662059783935547,6735382.0
1350,2021-01-05,0.557578980922699,0.557578980922699,0.5220950245857239,0.5876129865646362,0.5595930218696594,5470508.0
1351,2021-01-06,0.5989019870758057,0.5989019870758057,0.5371289849281311,0.6290199756622314,0.5570260286331177,8111880.0
1352,2021-01-07,0.6062750220298767,0.6062750220298767,0.5945079922676086,0.7167490124702454,0.6006240248680115,13050516.0
1353,2021-01-08,0.5928620100021362,0.5928620100021362,0.5408679842948914,0.6403629779815674,0.604682981967926,8001181.0
1354,2021-01-09,0.6045029759407043,0.6045029759407043,0.5611569881439209,0.6362670063972473,0.5932809710502625,6356061.0
1355,2021-01-10,0.5751479864120483,0.5751479864120483,0.5343130230903625,0.657463014125824,0.6044660210609436,6518361.0
1356,2021-01-11,0.4995949864387512,0.4995949864387512,0.4185959994792938,0.5751280188560486,0.5751280188560486,5753199.0
1357,2021-01-12,0.4495440125465393,0.4495440125465393,0.449423998594284,0.514303982257843,0.4985060095787048,3754767.0
1358,2021-01-13,0.502240002155304,0.502240002155304,0.4387489855289459,0.5061920285224915,0.4499189853668213,4543442.0
1359,2021-01-14,0.5317149758338928,0.5317149758338928,0.482244998216629,0.543274998664856,0.5025020241737366,4958224.0
1360,2021-01-15,0.5418750047683716,0.5418750047683716,0.4964759945869446,0.5708600282669067,0.5325409770011902,6577402.0
1361,2021-01-16,0.5838750004768372,0.5838750004768372,0.5416550040245056,0.6252560019493103,0.5426750183105469,7194995.0
1362,2021-01-17,0.6138920187950134,0.6138920187950134,0.5647850036621094,0.6435250043869019,0.5839790105819702,7015968.0
1363,2021-01-18,0.6813759803771973,0.6813759803771973,0.5896300077438354,0.6813759803771973,0.6132670044898987,10136020.0
1364,2021-01-19,0.6343870162963867,0.6343870162963867,0.6257500052452087,0.70585697889328,0.6817939877510071,7153742.0
1365,2021-01-20,0.6323230266571045,0.6323230266571045,0.5827599763870239,0.656440019607544,0.6335060000419617,5527658.0
1366,2021-01-21,0.6448230147361755,0.6448230147361755,0.5996699929237366,0.721651017665863,0.633758008480072,14347527.0
1367,2021-01-22,0.6362640261650085,0.6362640261650085,0.5433290004730225,0.6648579835891724,0.6440610289573669,9634726.0
1368,2021-01-23,0.6955969929695129,0.6955969929695129,0.6074910163879395,0.734574019908905,0.6362019777297974,10690056.0
1369,2021-01-24,0.737089991569519,0.737089991569519,0.6850669980049133,0.805184006690979,0.6962550282478333,11154912.0
1370,2021-01-25,0.8415150046348572,0.8415150046348572,0.7232440114021301,0.8666980266571045,0.7361429929733276,11708098.0
1371,2021-01-26,0.946457028388977,0.946457028388977,0.8236299753189087,0.9916319847106934,0.8379780054092407,21704678.0
1372,2021-01-27,0.8813250064849854,0.8813250064849854,0.8665810227394104,1.148723006248474,0.948337972164154,17806252.0
1373,2021-01-28,0.817421019077301,0.817421019077301,0.8168579936027527,0.9337390065193176,0.8815310001373291,13441054.0
1374,2021-01-29,0.8144199848175049,0.8144199848175049,0.7535830140113831,0.8290089964866638,0.7927560210227966,13800684.0
1375,2021-01-30,0.8420090079307556,0.8420090079307556,0.7647510170936584,0.87739497423172,0.8147760033607483,9761760.0
1376,2021-01-31,0.805305004119873,0.805305004119873,0.7693269848823547,0.8747619986534119,0.841812014579773,7045470.0
1377,2021-02-01,1.0076889991760254,1.0076889991760254,0.7739409804344177,1.023784041404724,0.8060780167579651,18311155.0
1378,2021-02-02,0.9634640216827391,0.9634640216827391,0.9155589938163756,1.0188490152359009,1.006898045539856,9576264.0
1379,2021-02-03,1.0187770128250122,1.0187770128250122,0.9496510028839112,1.0526820421218872,0.9601500034332277,8703562.0
1380,2021-02-04,0.957531988620758,0.957531988620758,0.8962690234184265,1.020046949386597,1.0189249515533447,9367983.0
1381,2021-02-05,1.0767940282821655,1.0767940282821655,0.9570930004119872,1.1563169956207275,0.9570930004119872,15064773.0
1382,2021-02-06,0.9576669931411744,0.9576669931411744,0.9173570275306702,1.083135962486267,1.0786830186843872,11475217.0
1383,2021-02-07,1.0040839910507202,1.0040839910507202,0.9083499908447266,1.0474660396575928,0.9583719968795776,11586260.0
1384,2021-02-08,1.3693469762802124,1.3693469762802124,0.9768900275230408,1.4296059608459473,1.002774000167847,28123777.0
1385,2021-02-09,1.2879459857940674,1.2879459857940674,1.2295219898223877,1.3679909706115725,1.3644319772720337,20662183.0
1386,2021-02-10,1.365447998046875,1.365447998046875,1.2277330160140991,1.4861940145492554,1.2866250276565552,20700237.0
1387,2021-02-11,1.4929970502853394,1.4929970502853394,1.350527048110962,1.5853209495544434,1.3714170455932615,14796256.0
1388,2021-02-12,1.8011269569396973,1.8011269569396973,1.4033819437026978,1.82840096950531,1.495479941368103,24428360.0
1389,2021-02-13,1.97196900844574,1.97196900844574,1.589128017425537,2.068613052368164,1.8009179830551147,28273039.0
1390,2021-02-14,2.1588521003723145,2.1588521003723145,1.827054977416992,2.30538010597229,1.9724299907684328,27701104.0
1391,2021-02-15,2.0516610145568848,2.0516610145568848,1.7136420011520386,2.3329429626464844,2.1547889709472656,32787833.0
1392,2021-02-16,1.965662956237793,1.965662956237793,1.918988943099976,2.208885908126831,2.0469141006469727,18900710.0
1393,2021-02-17,1.8891860246658323,1.8891860246658323,1.783519983291626,1.9946459531784055,1.9670690298080444,18217270.0
1394,2021-02-18,2.13986611366272,2.13986611366272,1.888865947723389,2.1925480365753174,1.888865947723389,18407265.0
1395,2021-02-19,1.975469946861267,1.975469946861267,1.9392969608306885,2.178636074066162,2.1379170417785645,16549899.0
1396,2021-02-20,1.7875109910964966,1.7875109910964966,1.677603006362915,2.1390469074249268,1.9766809940338133,19001753.0
1397,2021-02-21,1.8352680206298828,1.8352680206298828,1.7330939769744873,1.985780954360962,1.78520405292511,15975170.0
1398,2021-02-22,1.6568210124969482,1.6568210124969482,1.3272579908370972,1.875404953956604,1.8353999853134155,28412887.0
1399,2021-02-23,1.3228839635849,1.3228839635849,1.1101280450820925,1.663869023323059,1.6577379703521729,4463128.0
1400,2021-02-24,1.3649200201034546,1.3649200201034546,1.2864079475402832,1.5416220426559448,1.323045015335083,7424922.0
1401,2021-02-25,1.4214210510253906,1.4214210510253906,1.3325610160827637,1.60801100730896,1.362488031387329,12312718.0
1402,2021-02-26,1.4898760318756104,1.4898760318756104,1.286102056503296,1.5945320129394531,1.4260059595108032,12241074.0
1403,2021-02-27,1.5820759534835815,1.5820759534835815,1.4910420179367063,1.7354559898376465,1.4935519695281982,13315343.0
1404,2021-02-28,1.3958200216293335,1.3958200216293335,1.3171099424362185,1.5839359760284424,1.5839359760284424,9629112.0
1405,2021-03-01,1.642428994178772,1.642428994178772,1.3971199989318848,1.642508029937744,1.3990600109100342,13711583.0
1406,2021-03-02,1.6806260347366333,1.6806260347366333,1.6078569889068604,1.8364720344543457,1.6487809419631958,15932451.0
1407,2021-03-03,2.2038559913635254,2.2038559913635254,1.6593070030212402,2.2247800827026367,1.6799479722976685,25372377.0
1408,2021-03-04,2.8340189456939697,2.8340189456939697,2.153801918029785,3.05718994140625,2.196712017059326,98609422.0
1409,2021-03-05,2.4276199340820312,2.4276199340820312,2.376477003097534,2.8291709423065186,2.8291709423065186,33620827.0
1410,2021-03-06,2.5427041053771973,2.5427041053771973,2.369211912155152,2.617731094360352,2.41995906829834,23425464.0
1411,2021-03-07,2.6961491107940674,2.6961491107940674,2.532773971557617,2.7775509357452397,2.5436809062957764,24141791.0
1412,2021-03-08,3.665715932846069,3.665715932846069,2.697829008102417,3.681623935699463,2.6987459659576416,62129605.0
1413,2021-03-09,3.4298970699310303,3.4298970699310303,3.3226449489593506,4.006426811218262,3.675020933151245,53849977.0
1414,2021-03-10,3.870028972625733,3.870028972625733,3.189805030822754,4.35224199295044,3.4288110733032227,62943667.0
1415,2021-03-11,4.641759872436523,4.641759872436523,3.649714946746826,4.7940850257873535,3.8550009727478023,69434992.0
1416,2021-03-12,4.998370170593262,4.998370170593262,4.572544097900391,5.644362926483154,4.624632835388184,101138381.0
1417,2021-03-13,5.174907207489014,5.174907207489014,4.704885005950928,5.358553886413574,5.004724025726318,76714979.0
1418,2021-03-14,5.853369235992432,5.853369235992432,4.768249988555908,6.298452854156494,5.162940979003906,96265891.0
1419,2021-03-15,5.592817783355713,5.592817783355713,5.392518043518066,6.442766189575195,5.849763870239258,74070127.0
1420,2021-03-16,5.4779157638549805,5.4779157638549805,5.19574785232544,5.986700057983398,5.596649169921875,60017094.0
1421,2021-03-17,4.956564903259277,4.956564903259277,4.829380989074707,5.507540225982666,5.4824090003967285,40822891.0
1422,2021-03-18,5.059086799621582,5.059086799621582,4.773253917694092,5.381165981292725,4.956818103790283,47013997.0
1423,2021-03-19,5.032355785369873,5.032355785369873,4.834482192993164,5.424027919769287,5.044881820678711,31532252.0
1424,2021-03-20,4.530479907989502,4.530479907989502,4.530479907989502,5.113758087158203,5.0454301834106445,23960080.0
1425,2021-03-21,4.620509147644043,4.620509147644043,4.356635093688965,4.709824085235596,4.539474964141846,26799349.0
1426,2021-03-22,4.016028881072998,4.016028881072998,4.008238792419434,4.684375762939453,4.618500232696533,19322785.0
